car_type,pickup_hour,trips
yellow,2016-12-25T12:00:00Z,147
yellow,2016-12-25T13:00:00Z,100
yellow,2016-12-25T14:00:00Z,121
yellow,2016-12-25T15:00:00Z,87
yellow,2016-12-25T16:00:00Z,102
yellow,2016-12-25T17:00:00Z,183
yellow,2016-12-25T18:00:00Z,267
yellow,2016-12-25T19:00:00Z,270
yellow,2016-12-25T20:00:00Z,301
yellow,2016-12-25T21:00:00Z,307
yellow,2016-12-25T22:00:00Z,370
yellow,2016-12-25T23:00:00Z,220
yellow,2016-12-26T00:00:00Z,331
yellow,2016-12-26T01:00:00Z,336
yellow,2016-12-26T02:00:00Z,314
yellow,2016-12-26T03:00:00Z,330
yellow,2016-12-26T04:00:00Z,234
yellow,2016-12-26T05:00:00Z,240
yellow,2016-12-26T06:00:00Z,54
yellow,2016-12-26T07:00:00Z,24
yellow,2016-12-26T08:00:00Z,10
yellow,2016-12-26T09:00:00Z,23
yellow,2016-12-26T10:00:00Z,113
yellow,2016-12-26T11:00:00Z,255
yellow,2016-12-26T12:00:00Z,170
yellow,2016-12-26T13:00:00Z,157
yellow,2016-12-26T14:00:00Z,163
yellow,2016-12-26T15:00:00Z,151
yellow,2016-12-26T16:00:00Z,141
yellow,2016-12-26T17:00:00Z,280
yellow,2016-12-26T18:00:00Z,386
yellow,2016-12-26T19:00:00Z,348
yellow,2016-12-26T20:00:00Z,466
yellow,2016-12-26T21:00:00Z,445
yellow,2016-12-26T22:00:00Z,526
yellow,2016-12-26T23:00:00Z,480
yellow,2016-12-27T00:00:00Z,431
yellow,2016-12-27T01:00:00Z,526
yellow,2016-12-27T02:00:00Z,511
yellow,2016-12-27T03:00:00Z,604
yellow,2016-12-27T04:00:00Z,531
yellow,2016-12-27T05:00:00Z,561
yellow,2016-12-27T06:00:00Z,169
yellow,2016-12-27T07:00:00Z,40
yellow,2016-12-27T08:00:00Z,21
yellow,2016-12-27T09:00:00Z,42
yellow,2016-12-27T10:00:00Z,197
yellow,2016-12-27T11:00:00Z,331
yellow,2016-12-27T12:00:00Z,268
yellow,2016-12-27T13:00:00Z,297
yellow,2016-12-27T14:00:00Z,208
yellow,2016-12-27T15:00:00Z,229
yellow,2016-12-27T16:00:00Z,163
yellow,2016-12-27T17:00:00Z,259
yellow,2016-12-27T18:00:00Z,355
yellow,2016-12-27T19:00:00Z,486
yellow,2016-12-27T20:00:00Z,513
yellow,2016-12-27T21:00:00Z,491
yellow,2016-12-27T22:00:00Z,590
yellow,2016-12-27T23:00:00Z,527
yellow,2016-12-28T00:00:00Z,386
yellow,2016-12-28T01:00:00Z,518
yellow,2016-12-28T02:00:00Z,599
yellow,2016-12-28T03:00:00Z,624
yellow,2016-12-28T04:00:00Z,462
yellow,2016-12-28T05:00:00Z,289
yellow,2016-12-28T06:00:00Z,131
yellow,2016-12-28T07:00:00Z,26
yellow,2016-12-28T08:00:00Z,11
yellow,2016-12-28T09:00:00Z,53
yellow,2016-12-28T10:00:00Z,205
yellow,2016-12-28T11:00:00Z,351
yellow,2016-12-28T12:00:00Z,212
yellow,2016-12-28T13:00:00Z,203
yellow,2016-12-28T14:00:00Z,168
yellow,2016-12-28T15:00:00Z,242
yellow,2016-12-28T16:00:00Z,187
yellow,2016-12-28T17:00:00Z,253
yellow,2016-12-28T18:00:00Z,379
yellow,2016-12-28T19:00:00Z,485
yellow,2016-12-28T20:00:00Z,487
yellow,2016-12-28T21:00:00Z,461
yellow,2016-12-28T22:00:00Z,471
yellow,2016-12-28T23:00:00Z,512
yellow,2016-12-29T00:00:00Z,518
yellow,2016-12-29T01:00:00Z,485
yellow,2016-12-29T02:00:00Z,520
yellow,2016-12-29T03:00:00Z,476
yellow,2016-12-29T04:00:00Z,438
yellow,2016-12-29T05:00:00Z,239
yellow,2016-12-29T06:00:00Z,137
yellow,2016-12-29T07:00:00Z,36
yellow,2016-12-29T08:00:00Z,19
yellow,2016-12-29T09:00:00Z,32
yellow,2016-12-29T10:00:00Z,215
yellow,2016-12-29T11:00:00Z,301
yellow,2016-12-29T12:00:00Z,218
yellow,2016-12-29T13:00:00Z,192
yellow,2016-12-29T14:00:00Z,196
yellow,2016-12-29T15:00:00Z,219
yellow,2016-12-29T16:00:00Z,178
yellow,2016-12-29T17:00:00Z,251
yellow,2016-12-29T18:00:00Z,345
yellow,2016-12-29T19:00:00Z,477
yellow,2016-12-29T20:00:00Z,474
yellow,2016-12-29T21:00:00Z,470
yellow,2016-12-29T22:00:00Z,592
yellow,2016-12-29T23:00:00Z,437
yellow,2016-12-30T00:00:00Z,472
yellow,2016-12-30T01:00:00Z,410
yellow,2016-12-30T02:00:00Z,514
yellow,2016-12-30T03:00:00Z,524
yellow,2016-12-30T04:00:00Z,445
yellow,2016-12-30T05:00:00Z,381
yellow,2016-12-30T06:00:00Z,119
yellow,2016-12-30T07:00:00Z,21
yellow,2016-12-30T08:00:00Z,37
yellow,2016-12-30T09:00:00Z,70
yellow,2016-12-30T10:00:00Z,176
yellow,2016-12-30T11:00:00Z,302
yellow,2016-12-30T12:00:00Z,239
yellow,2016-12-30T13:00:00Z,205
yellow,2016-12-30T14:00:00Z,224
yellow,2016-12-30T15:00:00Z,226
yellow,2016-12-30T16:00:00Z,197
yellow,2016-12-30T17:00:00Z,264
yellow,2016-12-30T18:00:00Z,402
yellow,2016-12-30T19:00:00Z,564
yellow,2016-12-30T20:00:00Z,519
yellow,2016-12-30T21:00:00Z,405
yellow,2016-12-30T22:00:00Z,471
yellow,2016-12-30T23:00:00Z,332
yellow,2016-12-31T00:00:00Z,433
yellow,2016-12-31T01:00:00Z,506
yellow,2016-12-31T02:00:00Z,492
yellow,2016-12-31T03:00:00Z,542
yellow,2016-12-31T04:00:00Z,474
yellow,2016-12-31T05:00:00Z,326
yellow,2016-12-31T06:00:00Z,71
yellow,2016-12-31T07:00:00Z,11
yellow,2016-12-31T08:00:00Z,6
yellow,2016-12-31T09:00:00Z,32
yellow,2016-12-31T10:00:00Z,157
yellow,2016-12-31T11:00:00Z,356
yellow,2016-12-31T12:00:00Z,221
yellow,2016-12-31T13:00:00Z,261
yellow,2016-12-31T14:00:00Z,125
yellow,2016-12-31T15:00:00Z,222
yellow,2016-12-31T16:00:00Z,179
yellow,2016-12-31T17:00:00Z,269
yellow,2016-12-31T18:00:00Z,356
yellow,2016-12-31T19:00:00Z,405
yellow,2016-12-31T20:00:00Z,409
yellow,2016-12-31T21:00:00Z,384
yellow,2016-12-31T22:00:00Z,372
yellow,2016-12-31T23:00:00Z,257
yellow,2017-01-01T00:00:00Z,380
yellow,2017-01-01T01:00:00Z,532
yellow,2017-01-01T02:00:00Z,514
yellow,2017-01-01T03:00:00Z,411
yellow,2017-01-01T04:00:00Z,376
yellow,2017-01-01T05:00:00Z,263
yellow,2017-01-01T06:00:00Z,124
yellow,2017-01-01T07:00:00Z,53
yellow,2017-01-01T08:00:00Z,36
yellow,2017-01-01T09:00:00Z,20
yellow,2017-01-01T10:00:00Z,158
yellow,2017-01-01T11:00:00Z,222
yellow,2017-01-01T12:00:00Z,173
yellow,2017-01-01T13:00:00Z,240
yellow,2017-01-01T14:00:00Z,170
yellow,2017-01-01T15:00:00Z,241
yellow,2017-01-01T16:00:00Z,256
yellow,2017-01-01T17:00:00Z,327
yellow,2017-01-01T18:00:00Z,466
yellow,2017-01-01T19:00:00Z,489
yellow,2017-01-01T20:00:00Z,502
yellow,2017-01-01T21:00:00Z,521
yellow,2017-01-01T22:00:00Z,426
yellow,2017-01-01T23:00:00Z,467
yellow,2017-01-02T00:00:00Z,615
yellow,2017-01-02T01:00:00Z,583
yellow,2017-01-02T02:00:00Z,615
yellow,2017-01-02T03:00:00Z,562
yellow,2017-01-02T04:00:00Z,540
yellow,2017-01-02T05:00:00Z,298
yellow,2017-01-02T06:00:00Z,119
yellow,2017-01-02T07:00:00Z,40
yellow,2017-01-02T08:00:00Z,29
yellow,2017-01-02T09:00:00Z,46
yellow,2017-01-02T10:00:00Z,228
yellow,2017-01-02T11:00:00Z,372
yellow,2017-01-02T12:00:00Z,396
yellow,2017-01-02T13:00:00Z,348
yellow,2017-01-02T14:00:00Z,268
yellow,2017-01-02T15:00:00Z,258
yellow,2017-01-02T16:00:00Z,288
yellow,2017-01-02T17:00:00Z,410
yellow,2017-01-02T18:00:00Z,388
yellow,2017-01-02T19:00:00Z,566
yellow,2017-01-02T20:00:00Z,593
yellow,2017-01-02T21:00:00Z,501
yellow,2017-01-02T22:00:00Z,569
yellow,2017-01-02T23:00:00Z,560
yellow,2017-01-03T00:00:00Z,622
yellow,2017-01-03T01:00:00Z,613
yellow,2017-01-03T02:00:00Z,730
yellow,2017-01-03T03:00:00Z,687
yellow,2017-01-03T04:00:00Z,651
yellow,2017-01-03T05:00:00Z,641
yellow,2017-01-03T06:00:00Z,180
yellow,2017-01-03T07:00:00Z,110
yellow,2017-01-03T08:00:00Z,19
yellow,2017-01-03T09:00:00Z,55
yellow,2017-01-03T10:00:00Z,250
yellow,2017-01-03T11:00:00Z,386
yellow,2017-01-03T12:00:00Z,297
yellow,2017-01-03T13:00:00Z,421
yellow,2017-01-03T14:00:00Z,360
yellow,2017-01-03T15:00:00Z,296
yellow,2017-01-03T16:00:00Z,206
yellow,2017-01-03T17:00:00Z,365
yellow,2017-01-03T18:00:00Z,396
yellow,2017-01-03T19:00:00Z,480
yellow,2017-01-03T20:00:00Z,487
yellow,2017-01-03T21:00:00Z,576
yellow,2017-01-03T22:00:00Z,587
yellow,2017-01-03T23:00:00Z,484
yellow,2017-01-04T00:00:00Z,532
yellow,2017-01-04T01:00:00Z,596
yellow,2017-01-04T02:00:00Z,596
yellow,2017-01-04T03:00:00Z,553
yellow,2017-01-04T04:00:00Z,652
yellow,2017-01-04T05:00:00Z,476
yellow,2017-01-04T06:00:00Z,304
yellow,2017-01-04T07:00:00Z,81
yellow,2017-01-04T08:00:00Z,33
yellow,2017-01-04T09:00:00Z,38
yellow,2017-01-04T10:00:00Z,150
yellow,2017-01-04T11:00:00Z,294
yellow,2017-01-04T12:00:00Z,343
yellow,2017-01-04T13:00:00Z,259
yellow,2017-01-04T14:00:00Z,221
yellow,2017-01-04T15:00:00Z,247
yellow,2017-01-04T16:00:00Z,249
yellow,2017-01-04T17:00:00Z,283
yellow,2017-01-04T18:00:00Z,422
yellow,2017-01-04T19:00:00Z,501
yellow,2017-01-04T20:00:00Z,490
yellow,2017-01-04T21:00:00Z,474
yellow,2017-01-04T22:00:00Z,647
yellow,2017-01-04T23:00:00Z,446
yellow,2017-01-05T00:00:00Z,488
yellow,2017-01-05T01:00:00Z,600
yellow,2017-01-05T02:00:00Z,534
yellow,2017-01-05T03:00:00Z,591
yellow,2017-01-05T04:00:00Z,566
yellow,2017-01-05T05:00:00Z,294
yellow,2017-01-05T06:00:00Z,109
yellow,2017-01-05T07:00:00Z,58
yellow,2017-01-05T08:00:00Z,30
yellow,2017-01-05T09:00:00Z,24
yellow,2017-01-05T10:00:00Z,200
yellow,2017-01-05T11:00:00Z,230
yellow,2017-01-05T12:00:00Z,261
yellow,2017-01-05T13:00:00Z,169
yellow,2017-01-05T14:00:00Z,197
yellow,2017-01-05T15:00:00Z,185
yellow,2017-01-05T16:00:00Z,140
yellow,2017-01-05T17:00:00Z,219
yellow,2017-01-05T18:00:00Z,308
yellow,2017-01-05T19:00:00Z,440
yellow,2017-01-05T20:00:00Z,417
yellow,2017-01-05T21:00:00Z,486
yellow,2017-01-05T22:00:00Z,422
yellow,2017-01-05T23:00:00Z,426
yellow,2017-01-06T00:00:00Z,490
yellow,2017-01-06T01:00:00Z,445
yellow,2017-01-06T02:00:00Z,562
yellow,2017-01-06T03:00:00Z,492
yellow,2017-01-06T04:00:00Z,509
yellow,2017-01-06T05:00:00Z,327
yellow,2017-01-06T06:00:00Z,223
yellow,2017-01-06T07:00:00Z,76
yellow,2017-01-06T08:00:00Z,23
yellow,2017-01-06T09:00:00Z,24
yellow,2017-01-06T10:00:00Z,189
yellow,2017-01-06T11:00:00Z,315
yellow,2017-01-06T12:00:00Z,267
yellow,2017-01-06T13:00:00Z,260
yellow,2017-01-06T14:00:00Z,188
yellow,2017-01-06T15:00:00Z,157
yellow,2017-01-06T16:00:00Z,145
yellow,2017-01-06T17:00:00Z,205
yellow,2017-01-06T18:00:00Z,253
yellow,2017-01-06T19:00:00Z,430
yellow,2017-01-06T20:00:00Z,477
yellow,2017-01-06T21:00:00Z,504
yellow,2017-01-06T22:00:00Z,496
yellow,2017-01-06T23:00:00Z,430
yellow,2017-01-07T00:00:00Z,451
yellow,2017-01-07T01:00:00Z,441
yellow,2017-01-07T02:00:00Z,412
yellow,2017-01-07T03:00:00Z,468
yellow,2017-01-07T04:00:00Z,421
yellow,2017-01-07T05:00:00Z,321
yellow,2017-01-07T06:00:00Z,126
yellow,2017-01-07T07:00:00Z,45
yellow,2017-01-07T08:00:00Z,25
yellow,2017-01-07T09:00:00Z,24
yellow,2017-01-07T10:00:00Z,171
yellow,2017-01-07T11:00:00Z,335
yellow,2017-01-07T12:00:00Z,206
yellow,2017-01-07T13:00:00Z,191
yellow,2017-01-07T14:00:00Z,157
yellow,2017-01-07T15:00:00Z,150
yellow,2017-01-07T16:00:00Z,120
yellow,2017-01-07T17:00:00Z,98
yellow,2017-01-07T18:00:00Z,161
yellow,2017-01-07T19:00:00Z,230
yellow,2017-01-07T20:00:00Z,317
yellow,2017-01-07T21:00:00Z,425
yellow,2017-01-07T22:00:00Z,285
yellow,2017-01-07T23:00:00Z,404
yellow,2017-01-08T00:00:00Z,377
yellow,2017-01-08T01:00:00Z,448
yellow,2017-01-08T02:00:00Z,478
yellow,2017-01-08T03:00:00Z,501
yellow,2017-01-08T04:00:00Z,575
yellow,2017-01-08T05:00:00Z,512
yellow,2017-01-08T06:00:00Z,487
yellow,2017-01-08T07:00:00Z,445
yellow,2017-01-08T08:00:00Z,377
yellow,2017-01-08T09:00:00Z,216
yellow,2017-01-08T10:00:00Z,155
yellow,2017-01-08T11:00:00Z,287
yellow,2017-01-08T12:00:00Z,340
yellow,2017-01-08T13:00:00Z,303
yellow,2017-01-08T14:00:00Z,312
yellow,2017-01-08T15:00:00Z,261
yellow,2017-01-08T16:00:00Z,198
yellow,2017-01-08T17:00:00Z,213
yellow,2017-01-08T18:00:00Z,341
yellow,2017-01-08T19:00:00Z,357
yellow,2017-01-08T20:00:00Z,436
yellow,2017-01-08T21:00:00Z,515
yellow,2017-01-08T22:00:00Z,640
yellow,2017-01-08T23:00:00Z,488
yellow,2017-01-09T00:00:00Z,625
yellow,2017-01-09T01:00:00Z,570
yellow,2017-01-09T02:00:00Z,676
yellow,2017-01-09T03:00:00Z,639
yellow,2017-01-09T04:00:00Z,731
yellow,2017-01-09T05:00:00Z,588
yellow,2017-01-09T06:00:00Z,569
yellow,2017-01-09T07:00:00Z,261
yellow,2017-01-09T08:00:00Z,153
yellow,2017-01-09T09:00:00Z,182
yellow,2017-01-09T10:00:00Z,193
yellow,2017-01-09T11:00:00Z,318
yellow,2017-01-09T12:00:00Z,304
yellow,2017-01-09T13:00:00Z,289
yellow,2017-01-09T14:00:00Z,251
yellow,2017-01-09T15:00:00Z,316
yellow,2017-01-09T16:00:00Z,210
yellow,2017-01-09T17:00:00Z,229
yellow,2017-01-09T18:00:00Z,252
yellow,2017-01-09T19:00:00Z,463
yellow,2017-01-09T20:00:00Z,503
yellow,2017-01-09T21:00:00Z,428
yellow,2017-01-09T22:00:00Z,613
yellow,2017-01-09T23:00:00Z,573
yellow,2017-01-10T00:00:00Z,596
yellow,2017-01-10T01:00:00Z,531
yellow,2017-01-10T02:00:00Z,534
yellow,2017-01-10T03:00:00Z,405
yellow,2017-01-10T04:00:00Z,469
yellow,2017-01-10T05:00:00Z,404
yellow,2017-01-10T06:00:00Z,155
yellow,2017-01-10T07:00:00Z,101
yellow,2017-01-10T08:00:00Z,68
yellow,2017-01-10T09:00:00Z,53
yellow,2017-01-10T10:00:00Z,156
yellow,2017-01-10T11:00:00Z,196
yellow,2017-01-10T12:00:00Z,271
yellow,2017-01-10T13:00:00Z,211
yellow,2017-01-10T14:00:00Z,224
yellow,2017-01-10T15:00:00Z,223
yellow,2017-01-10T16:00:00Z,167
yellow,2017-01-10T17:00:00Z,219
yellow,2017-01-10T18:00:00Z,330
yellow,2017-01-10T19:00:00Z,430
yellow,2017-01-10T20:00:00Z,472
yellow,2017-01-10T21:00:00Z,498
yellow,2017-01-10T22:00:00Z,475
yellow,2017-01-10T23:00:00Z,404
yellow,2017-01-11T00:00:00Z,395
yellow,2017-01-11T01:00:00Z,469
yellow,2017-01-11T02:00:00Z,371
yellow,2017-01-11T03:00:00Z,502
yellow,2017-01-11T04:00:00Z,275
yellow,2017-01-11T05:00:00Z,231
yellow,2017-01-11T06:00:00Z,161
yellow,2017-01-11T07:00:00Z,48
yellow,2017-01-11T08:00:00Z,43
yellow,2017-01-11T09:00:00Z,25
yellow,2017-01-11T10:00:00Z,169
yellow,2017-01-11T11:00:00Z,205
yellow,2017-01-11T12:00:00Z,207
yellow,2017-01-11T13:00:00Z,230
yellow,2017-01-11T14:00:00Z,165
yellow,2017-01-11T15:00:00Z,205
yellow,2017-01-11T16:00:00Z,158
yellow,2017-01-11T17:00:00Z,231
yellow,2017-01-11T18:00:00Z,302
yellow,2017-01-11T19:00:00Z,470
yellow,2017-01-11T20:00:00Z,402
yellow,2017-01-11T21:00:00Z,440
yellow,2017-01-11T22:00:00Z,458
yellow,2017-01-11T23:00:00Z,415
yellow,2017-01-12T00:00:00Z,322
yellow,2017-01-12T01:00:00Z,447
yellow,2017-01-12T02:00:00Z,402
yellow,2017-01-12T03:00:00Z,301
yellow,2017-01-12T04:00:00Z,375
yellow,2017-01-12T05:00:00Z,287
yellow,2017-01-12T06:00:00Z,60
yellow,2017-01-12T07:00:00Z,39
yellow,2017-01-12T08:00:00Z,25
yellow,2017-01-12T09:00:00Z,32
yellow,2017-01-12T10:00:00Z,160
yellow,2017-01-12T11:00:00Z,265
yellow,2017-01-12T12:00:00Z,211
yellow,2017-01-12T13:00:00Z,218
yellow,2017-01-12T14:00:00Z,144
yellow,2017-01-12T15:00:00Z,185
yellow,2017-01-12T16:00:00Z,145
yellow,2017-01-12T17:00:00Z,238
yellow,2017-01-12T18:00:00Z,317
yellow,2017-01-12T19:00:00Z,486
yellow,2017-01-12T20:00:00Z,433
yellow,2017-01-12T21:00:00Z,451
yellow,2017-01-12T22:00:00Z,534
yellow,2017-01-12T23:00:00Z,398
yellow,2017-01-13T00:00:00Z,356
yellow,2017-01-13T01:00:00Z,497
yellow,2017-01-13T02:00:00Z,501
yellow,2017-01-13T03:00:00Z,449
yellow,2017-01-13T04:00:00Z,400
yellow,2017-01-13T05:00:00Z,295
yellow,2017-01-13T06:00:00Z,88
yellow,2017-01-13T07:00:00Z,27
yellow,2017-01-13T08:00:00Z,11
yellow,2017-01-13T09:00:00Z,53
yellow,2017-01-13T10:00:00Z,239
yellow,2017-01-13T11:00:00Z,293
yellow,2017-01-13T12:00:00Z,265
yellow,2017-01-13T13:00:00Z,170
yellow,2017-01-13T14:00:00Z,159
yellow,2017-01-13T15:00:00Z,211
yellow,2017-01-13T16:00:00Z,185
yellow,2017-01-13T17:00:00Z,258
yellow,2017-01-13T18:00:00Z,342
yellow,2017-01-13T19:00:00Z,501
yellow,2017-01-13T20:00:00Z,470
yellow,2017-01-13T21:00:00Z,617
yellow,2017-01-13T22:00:00Z,574
yellow,2017-01-13T23:00:00Z,391
yellow,2017-01-14T00:00:00Z,419
yellow,2017-01-14T01:00:00Z,583
yellow,2017-01-14T02:00:00Z,466
yellow,2017-01-14T03:00:00Z,582
yellow,2017-01-14T04:00:00Z,365
yellow,2017-01-14T05:00:00Z,280
yellow,2017-01-14T06:00:00Z,108
yellow,2017-01-14T07:00:00Z,20
yellow,2017-01-14T08:00:00Z,29
yellow,2017-01-14T09:00:00Z,35
yellow,2017-01-14T10:00:00Z,204
yellow,2017-01-14T11:00:00Z,255
yellow,2017-01-14T12:00:00Z,202
yellow,2017-01-14T13:00:00Z,181
yellow,2017-01-14T14:00:00Z,132
yellow,2017-01-14T15:00:00Z,183
yellow,2017-01-14T16:00:00Z,154
yellow,2017-01-14T17:00:00Z,271
yellow,2017-01-14T18:00:00Z,364
yellow,2017-01-14T19:00:00Z,545
yellow,2017-01-14T20:00:00Z,437
yellow,2017-01-14T21:00:00Z,453
yellow,2017-01-14T22:00:00Z,567
yellow,2017-01-14T23:00:00Z,465
yellow,2017-01-15T00:00:00Z,392
yellow,2017-01-15T01:00:00Z,436
yellow,2017-01-15T02:00:00Z,390
yellow,2017-01-15T03:00:00Z,453
yellow,2017-01-15T04:00:00Z,331
yellow,2017-01-15T05:00:00Z,273
yellow,2017-01-15T06:00:00Z,122
yellow,2017-01-15T07:00:00Z,68
yellow,2017-01-15T08:00:00Z,31
yellow,2017-01-15T09:00:00Z,8
yellow,2017-01-15T10:00:00Z,132
yellow,2017-01-15T11:00:00Z,211
yellow,2017-01-15T12:00:00Z,261
yellow,2017-01-15T13:00:00Z,165
yellow,2017-01-15T14:00:00Z,159
yellow,2017-01-15T15:00:00Z,213
yellow,2017-01-15T16:00:00Z,144
yellow,2017-01-15T17:00:00Z,263
yellow,2017-01-15T18:00:00Z,300
yellow,2017-01-15T19:00:00Z,456
yellow,2017-01-15T20:00:00Z,483
yellow,2017-01-15T21:00:00Z,628
yellow,2017-01-15T22:00:00Z,478
yellow,2017-01-15T23:00:00Z,498
yellow,2017-01-16T00:00:00Z,586
yellow,2017-01-16T01:00:00Z,509
yellow,2017-01-16T02:00:00Z,597
yellow,2017-01-16T03:00:00Z,535
yellow,2017-01-16T04:00:00Z,430
yellow,2017-01-16T05:00:00Z,284
yellow,2017-01-16T06:00:00Z,96
yellow,2017-01-16T07:00:00Z,36
yellow,2017-01-16T08:00:00Z,32
yellow,2017-01-16T09:00:00Z,24
yellow,2017-01-16T10:00:00Z,203
yellow,2017-01-16T11:00:00Z,281
yellow,2017-01-16T12:00:00Z,321
yellow,2017-01-16T13:00:00Z,234
yellow,2017-01-16T14:00:00Z,232
yellow,2017-01-16T15:00:00Z,281
yellow,2017-01-16T16:00:00Z,159
yellow,2017-01-16T17:00:00Z,366
yellow,2017-01-16T18:00:00Z,477
yellow,2017-01-16T19:00:00Z,543
yellow,2017-01-16T20:00:00Z,521
yellow,2017-01-16T21:00:00Z,655
yellow,2017-01-16T22:00:00Z,606
yellow,2017-01-16T23:00:00Z,605
yellow,2017-01-17T00:00:00Z,618
yellow,2017-01-17T01:00:00Z,663
yellow,2017-01-17T02:00:00Z,547
yellow,2017-01-17T03:00:00Z,528
yellow,2017-01-17T04:00:00Z,546
yellow,2017-01-17T05:00:00Z,397
yellow,2017-01-17T06:00:00Z,203
yellow,2017-01-17T07:00:00Z,34
yellow,2017-01-17T08:00:00Z,56
yellow,2017-01-17T09:00:00Z,30
yellow,2017-01-17T10:00:00Z,241
yellow,2017-01-17T11:00:00Z,381
yellow,2017-01-17T12:00:00Z,325
yellow,2017-01-17T13:00:00Z,249
yellow,2017-01-17T14:00:00Z,164
yellow,2017-01-17T15:00:00Z,229
yellow,2017-01-17T16:00:00Z,175
yellow,2017-01-17T17:00:00Z,236
yellow,2017-01-17T18:00:00Z,499
yellow,2017-01-17T19:00:00Z,394
yellow,2017-01-17T20:00:00Z,445
yellow,2017-01-17T21:00:00Z,523
yellow,2017-01-17T22:00:00Z,536
yellow,2017-01-17T23:00:00Z,458
yellow,2017-01-18T00:00:00Z,453
yellow,2017-01-18T01:00:00Z,448
yellow,2017-01-18T02:00:00Z,372
yellow,2017-01-18T03:00:00Z,374
yellow,2017-01-18T04:00:00Z,455
yellow,2017-01-18T05:00:00Z,271
yellow,2017-01-18T06:00:00Z,152
yellow,2017-01-18T07:00:00Z,27
yellow,2017-01-18T08:00:00Z,24
yellow,2017-01-18T09:00:00Z,22
yellow,2017-01-18T10:00:00Z,142
yellow,2017-01-18T11:00:00Z,275
yellow,2017-01-18T12:00:00Z,251
yellow,2017-01-18T13:00:00Z,193
yellow,2017-01-18T14:00:00Z,136
yellow,2017-01-18T15:00:00Z,207
yellow,2017-01-18T16:00:00Z,153
yellow,2017-01-18T17:00:00Z,295
yellow,2017-01-18T18:00:00Z,363
yellow,2017-01-18T19:00:00Z,292
yellow,2017-01-18T20:00:00Z,333
yellow,2017-01-18T21:00:00Z,563
yellow,2017-01-18T22:00:00Z,478
yellow,2017-01-18T23:00:00Z,443
yellow,2017-01-19T00:00:00Z,421
yellow,2017-01-19T01:00:00Z,372
yellow,2017-01-19T02:00:00Z,376
yellow,2017-01-19T03:00:00Z,293
yellow,2017-01-19T04:00:00Z,335
yellow,2017-01-19T05:00:00Z,250
yellow,2017-01-19T06:00:00Z,100
yellow,2017-01-19T07:00:00Z,22
yellow,2017-01-19T08:00:00Z,18
yellow,2017-01-19T09:00:00Z,20
yellow,2017-01-19T10:00:00Z,141
yellow,2017-01-19T11:00:00Z,256
yellow,2017-01-19T12:00:00Z,235
yellow,2017-01-19T13:00:00Z,134
yellow,2017-01-19T14:00:00Z,182
yellow,2017-01-19T15:00:00Z,203
yellow,2017-01-19T16:00:00Z,224
yellow,2017-01-19T17:00:00Z,320
yellow,2017-01-19T18:00:00Z,449
yellow,2017-01-19T19:00:00Z,414
yellow,2017-01-19T20:00:00Z,383
yellow,2017-01-19T21:00:00Z,504
yellow,2017-01-19T22:00:00Z,357
yellow,2017-01-19T23:00:00Z,384
yellow,2017-01-20T00:00:00Z,448
yellow,2017-01-20T01:00:00Z,521
yellow,2017-01-20T02:00:00Z,358
yellow,2017-01-20T03:00:00Z,399
yellow,2017-01-20T04:00:00Z,346
yellow,2017-01-20T05:00:00Z,202
yellow,2017-01-20T06:00:00Z,91
yellow,2017-01-20T07:00:00Z,16
yellow,2017-01-20T08:00:00Z,8
yellow,2017-01-20T09:00:00Z,52
yellow,2017-01-20T10:00:00Z,181
yellow,2017-01-20T11:00:00Z,294
yellow,2017-01-20T12:00:00Z,275
yellow,2017-01-20T13:00:00Z,216
yellow,2017-01-20T14:00:00Z,153
yellow,2017-01-20T15:00:00Z,185
yellow,2017-01-20T16:00:00Z,214
yellow,2017-01-20T17:00:00Z,344
yellow,2017-01-20T18:00:00Z,411
yellow,2017-01-20T19:00:00Z,357
yellow,2017-01-20T20:00:00Z,417
yellow,2017-01-20T21:00:00Z,549
yellow,2017-01-20T22:00:00Z,376
yellow,2017-01-20T23:00:00Z,381
yellow,2017-01-21T00:00:00Z,460
yellow,2017-01-21T01:00:00Z,422
yellow,2017-01-21T02:00:00Z,404
yellow,2017-01-21T03:00:00Z,355
yellow,2017-01-21T04:00:00Z,409
yellow,2017-01-21T05:00:00Z,180
yellow,2017-01-21T06:00:00Z,81
yellow,2017-01-21T07:00:00Z,25
yellow,2017-01-21T08:00:00Z,13
yellow,2017-01-21T09:00:00Z,6
yellow,2017-01-21T10:00:00Z,117
yellow,2017-01-21T11:00:00Z,219
yellow,2017-01-21T12:00:00Z,202
yellow,2017-01-21T13:00:00Z,227
yellow,2017-01-21T14:00:00Z,137
yellow,2017-01-21T15:00:00Z,195
yellow,2017-01-21T16:00:00Z,169
yellow,2017-01-21T17:00:00Z,228
yellow,2017-01-21T18:00:00Z,370
yellow,2017-01-21T19:00:00Z,366
yellow,2017-01-21T20:00:00Z,358
yellow,2017-01-21T21:00:00Z,516
yellow,2017-01-21T22:00:00Z,346
yellow,2017-01-21T23:00:00Z,293
yellow,2017-01-22T00:00:00Z,408
yellow,2017-01-22T01:00:00Z,303
yellow,2017-01-22T02:00:00Z,420
yellow,2017-01-22T03:00:00Z,384
yellow,2017-01-22T04:00:00Z,294
yellow,2017-01-22T05:00:00Z,167
